ASV	Kingdom	Phylum	Class	Order	Family	Genus	Species
ab7f37bc459ca68998791562149d11cf	d__Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	Frigoribacterium	NA
cff9a22fbe84aa51b4d11e00a8615d22	d__Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	NA	NA
e6e024215a635bef49488eb7fa1b8617	d__Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	Curtobacterium	NA
33d5a2c7d222f0b503a88a922c1312e1	d__Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	Curtobacterium	NA
7a52b9e5295f9aa5d98040cea1b5dc4d	d__Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	NA	NA
895802d014f18175377696da765e4452	d__Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	NA	NA
aa75fcc425c12ce3009d50d59234eab7	d__Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	NA	NA
c26fc6ebb955485a974017d9b6ec43f2	d__Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	NA	NA
e78b852ec1d90a1d3199351848df4788	d__Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	Rathayibacter	NA
377ac6b744444d919bf15083e04d629f	d__Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	Rathayibacter	NA
0dd69257a70e3987fdbde99c5421943b	d__Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Dermatophilaceae	NA	NA
5b84f9aefbea73054bcb5ebbf3904893	d__Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Intrasporangiaceae	NA	NA
7e446867ba842f5e8ff3b8c61a28cb87	d__Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Intrasporangiaceae	Ornithinicoccus	uncultured_bacterium
6628b08e13117c52417f5dfee4d9eafd	d__Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Kocuria	NA
35f2fc859dd108acca4325856ab405d7	d__Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Kocuria	NA
e7d85993de15d0677940572e81ad03fd	d__Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Kocuria	NA
a41b5fc886beb82932a58932c1f25d1f	d__Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Kocuria	NA
f716e95a2ab792d8e3538df59cfe8cd0	d__Bacteria	Actinobacteriota	Actinobacteria	Kineosporiales	Kineosporiaceae	Quadrisphaera	uncultured_bacterium
d75121fb03fffe5435558d345a2e07d1	d__Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Kocuria	NA
00a3f98bbaf1bcea625387f4ec850d11	d__Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Kocuria	Rothia_kristinae
2cb9077e3906b6434cc06d7bf5c82e57	d__Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Rothia	NA
a74d576891e4a308b4e08ab2a713bf5b	d__Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Rothia	NA
7d546e79db428813736b4a5a056f6f8c	d__Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Rothia	NA
adc916c9d061c1a1a97e1321b3f55103	d__Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Rothia	Rothia_sp.
74eabb4fa2936e3a8d627386cf926024	d__Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Citricoccus	NA
4d64a9a3763febf54d110bf1524a66e2	d__Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	NA	NA
6c891abaa8f2147383dd332e601800eb	d__Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Micrococcus	NA
3992ddc173eb6f32c4422d32d93444a5	d__Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Micrococcus	NA
b965d53100b69afcfe70fdc17d58075c	d__Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Micrococcus	NA
4f24d6ff7840d4fa6f9b5c709cb1f641	d__Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Micrococcus	NA
6b3de16fecfe9964b086de7cba4a28eb	d__Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	NA	NA
805e633f669e5e954d57037440aa8f67	d__Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	NA	NA
766eab1a0c090d874fe64c0f319c2757	d__Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	NA	NA
6deffab14be48ecedf4719682db8a79d	d__Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Arthrobacter	NA
a2b73eeba627a99a5e7bd785f8061690	d__Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Arthrobacter	NA
6932ce04dd363af61553e072e30b5ba7	d__Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	NA	NA	NA
e795fed13ead27da7c3bedd15b4a59c1	d__Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Nocardiaceae	Rhodococcus	NA
0bbe0ac853b20fb81326081587a428ca	d__Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Nocardiaceae	Gordonia	NA
dbb0ca3c9ff81a0aca07e1134edb5427	d__Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Nocardiaceae	Rhodococcus	NA
8bc54d575f88d09b2ba16b7f571812ae	d__Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	NA
1189d4ef3af60ba943cc73161a4097a9	d__Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	NA
5aa8281fbf9be4bfbf7ac852f1bdf8fe	d__Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium_matruchotii
cfeb33d30aa1b73ecca815bc65ff35f0	d__Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	NA
b26df2b91beaae36fae8bf73188664e5	d__Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	NA
2ef16a3db0320a127643ed8752a79fc7	d__Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	NA
d8f298eccc87fa0854033cac0ce4baca	d__Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	NA
2680b54fbf54b496db7569f4ff7020e2	d__Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Intrasporangiaceae	Ornithinimicrobium	Serinicoccus_sp.
c9da9be25eab893f9fe09d4f3f78ed5e	d__Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	Actinoplanes	NA
8c06a5f6a13d9f04a76d87e6345f6b01	d__Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	Actinoplanes	NA
bd883ee0f749091422845b749b1e46aa	d__Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	Actinoplanes	NA
61af41a26c2d766e44ee080542fb4bcb	d__Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Sporichthyaceae	uncultured	uncultured_bacterium
eee5899df6ec4339f210367517aa4d8f	d__Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	NA	NA
1fa6d7f8636dea106edadadc329d9232	d__Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Dietziaceae	Dietzia	NA
0ce9083559cd9b81d1629d672b08d04e	d__Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Nocardiaceae	Williamsia	NA
c83bcdda82ae8c6da2f77a1267b3256d	d__Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	NA
a14bfd1f6038fc1e75cc7046fe1f3697	d__Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	NA
6fc0d2cd5dd2cab386e972ed98a7cad9	d__Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	NA
544d489840a23e4ad8f7cd44feb4ddae	d__Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	NA
5433c2b745f1d97f9a08d4f9a32d805e	d__Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	NA
c5cdd91b0aafbba19b61eea64b8c9ab3	d__Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	NA
e1f6cc78353bcdbb6f9e12650bd5e2f2	d__Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	NA
af23dfb014f8007db8f42b913a48f4ab	d__Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Turicella	uncultured_bacterium
6befe69cc4e60c61e283dce9db0dc431	d__Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	NA
f3ae6b459eaf4b550c63e902f3417605	d__Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	NA
30554407069b2367b77ee68c1982db14	d__Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	NA
4abd04a9071bf8b45072128d742e0728	d__Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	NA
4e445178e20e89871b6459c52dcde954	d__Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium_amycolatum
b1df65e36a24aae31e2a68bcacd1ed2c	d__Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Dietziaceae	Dietzia	NA
ddf5b071502d78e9088e48b3e51801e3	d__Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Nocardiaceae	Rhodococcus	Rhodococcus_aerolatus
24cade02251b9d62eaacd02c54d0f7cb	d__Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Nocardiaceae	Rhodococcus	Rhodococcus_aerolatus
8253a32e37cc65a796a92ee67b50d870	d__Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Lawsonella	uncultured_bacterium
b9967eb4234ac1d798631296b715390a	d__Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	NA
29bfe314af2c635787d5cc5b7c938d76	d__Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	Virgisporangium	NA
ef7eb63f613c086c64c7829925868276	d__Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	Actinoplanes	NA
ee4cd11ee5afca311dbfd7b16c4002d6	d__Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	NA	NA
81fc97bb39c83863b7cfa03c712f30b8	d__Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	Micromonospora	NA
8831d4fce61e72f7ba176309c4a82f85	d__Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	Actinoplanes	Micromonosporaceae_bacterium
608e6548b1b4cbb6176c8fce090991a5	d__Bacteria	Actinobacteriota	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	Schaalia_odontolytica
e9fac19935b286ddf2a78075e7017977	d__Bacteria	Actinobacteriota	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	NA
49a1897b3e8a961a219716df9d1892f5	d__Bacteria	Actinobacteriota	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Actinomycetospora	NA
08444ccea1b619cd1dc80be634b06044	d__Bacteria	Actinobacteriota	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Actinomycetospora	NA
2f05c6dfc6ecb48d4285f688687bdc0a	d__Bacteria	Actinobacteriota	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Actinomycetospora	NA
403d50e817181ff385f325ddeb0c0c72	d__Bacteria	Actinobacteriota	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Actinomycetospora	NA
78c07a3480fde312c999698b581e8c5f	d__Bacteria	Actinobacteriota	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Pseudonocardia	NA
488fd72699ec3517a156f6187b0137ff	d__Bacteria	Actinobacteriota	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Pseudonocardia	NA
bf01139606e11741638859e099011166	d__Bacteria	Actinobacteriota	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Pseudonocardia	uncultured_Pseudonocardia
763b8e619996f3062d095a14e8087225	d__Bacteria	Actinobacteriota	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Pseudonocardia	NA
c134b685e25f885f6d6bdf2810155581	d__Bacteria	Actinobacteriota	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Pseudonocardia	NA
a25ffb1b91510136ced2165058eb984e	d__Bacteria	Actinobacteriota	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Pseudonocardia	NA
956e12dfdd819475fb049b9e77686616	d__Bacteria	Actinobacteriota	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Pseudonocardia	NA
80be8dd0c1109e4172ab89756e7d65c8	d__Bacteria	Actinobacteriota	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Pseudonocardia	NA
c897d2aa35028653496c5c5b785481d9	d__Bacteria	Actinobacteriota	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Saccharopolyspora	NA
a1caeed36097c5e50d912a05e021c9aa	d__Bacteria	Actinobacteriota	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Saccharopolyspora	NA
352c589ff39606bf33682733f860cd7f	d__Bacteria	Actinobacteriota	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Pseudonocardia	NA
129936c42fbbc98b7c81197deed6aa34	d__Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	NA	NA
242daad90b2a1845b1fd4ba81dc35f2e	d__Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	Actinoplanes	Micromonosporaceae_bacterium
4c11b83871793849ca6d3b385c1748f5	d__Bacteria	Actinobacteriota	Actinobacteria	Streptosporangiales	Streptosporangiaceae	Microbispora	NA
eb0c88b0b7ddc16ce9d086dd5a371f7d	d__Bacteria	Actinobacteriota	Actinobacteria	Streptosporangiales	Streptosporangiaceae	Microbispora	NA
51400ac10fdafe24d9d567348cfd5237	d__Bacteria	Actinobacteriota	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Crossiella	NA
af7e397297b01371cad74cb573363c86	d__Bacteria	Actinobacteriota	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Crossiella	uncultured_bacterium
b231494883db5c32fc32f7856112fcb7	d__Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Geodermatophilaceae	Geodermatophilus	NA
45b2a8bfe479340c2e8cbce9491e72b8	d__Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Geodermatophilaceae	Geodermatophilus	NA
f75b615b1f09e06873ec5af923707ded	d__Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Geodermatophilaceae	Blastococcus	NA
6bde50ace2cf74da50b0da67f50b4214	d__Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Geodermatophilaceae	Blastococcus	NA
fe1a6e939d06758b3b970d6e39440ea9	d__Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Geodermatophilaceae	Blastococcus	NA
3aa71c6dbd175db10c888cbfbfdc5a23	d__Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Geodermatophilaceae	Blastococcus	Blastococcus_sp.
67bcc71e9073addba099cfeb9960f567	d__Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Geodermatophilaceae	Blastococcus	uncultured_bacterium
2eb0db7791536c64265346c90e7858b0	d__Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Geodermatophilaceae	Blastococcus	NA
e7e575a54b0b54d31405114eecc602c8	d__Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Geodermatophilaceae	Blastococcus	NA
4db91a7e3a86803d4143abb8b533885d	d__Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Geodermatophilaceae	Blastococcus	NA
08bb35ee896126ed1c45c81860403473	d__Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Geodermatophilaceae	Modestobacter	NA
0fdf313c0a5af61a92cd085e7b10c121	d__Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Geodermatophilaceae	Modestobacter	NA
517b6cd799bdcfe76d2f3fad4899489a	d__Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Geodermatophilaceae	Modestobacter	NA
ce1a865a6ccd099a365f97335de86625	d__Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Geodermatophilaceae	Modestobacter	NA
ce5eea8e7eb39c9ec26edd8cb297bdbf	d__Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Geodermatophilaceae	Blastococcus	NA
48e7b7cc0ee8a6317309fffa7497b2a2	d__Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Geodermatophilaceae	Blastococcus	Geodermatophilaceae_bacterium
578faeefa885c469a2520840e064b749	d__Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Geodermatophilaceae	Geodermatophilus	NA
a03c7928c20924ecc27b0ed078b367cb	d__Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Geodermatophilaceae	Geodermatophilus	NA
860633c208d4332380a4cc97edc2e1e8	d__Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Geodermatophilaceae	NA	NA
cba5fa871c552e97c855ce16f5702fbf	d__Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Geodermatophilaceae	Geodermatophilus	NA
83ae4a91f3397aecda4c735960db1d9c	d__Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Geodermatophilaceae	Geodermatophilus	NA
1693b72fb96d3fa45f67065ef3445042	d__Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Nakamurellaceae	Nakamurella	NA
26348006fbde96d8c1d3e9f10c6001d8	d__Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Nakamurellaceae	Nakamurella	NA
fbbcec06d61d79977fbd020e85385eb7	d__Bacteria	Actinobacteriota	Actinobacteria	Frankiales	uncultured	uncultured	NA
127bc566952caf3041429d2c752481e8	d__Bacteria	Actinobacteriota	Actinobacteria	Frankiales	uncultured	uncultured	Actinomycetales_bacterium
18bc92cce6f53b2a046f00b5b62b4ce8	d__Bacteria	Actinobacteriota	Actinobacteria	Frankiales	uncultured	uncultured	Actinomycetales_bacterium
87c78fe0945dee895143f2fd787e30d7	d__Bacteria	Actinobacteriota	Actinobacteria	Frankiales	NA	NA	NA
2167521bfbee472d04bc0e23384c8387	d__Bacteria	Actinobacteriota	Actinobacteria	Frankiales	NA	NA	NA
a8b40f00ce858f3eb4d30bf7b9d5fa85	d__Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Frankiaceae	Jatrophihabitans	NA
bd4fdc8767e16a209c7e8779ac1a8112	d__Bacteria	Actinobacteriota	Actinobacteria	Streptosporangiales	Thermomonosporaceae	Actinomadura	NA
dade8b9978c2580c92cbf6b768b7761e	d__Bacteria	Actinobacteriota	Actinobacteria	Streptosporangiales	Thermomonosporaceae	NA	NA
d74aed05cbf4e1f7ae1cda67ba87f997	d__Bacteria	Actinobacteriota	Actinobacteria	Streptosporangiales	Streptosporangiaceae	Streptosporangiaceae	metagenome
9407db80b6a854a4f5b12fdac4c9aff6	d__Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	Actinoplanes	NA
7bea72d8a5d6f0def624ab36da9ee2b7	d__Bacteria	Actinobacteriota	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	NA
bb085040fe24130c7f2401d335680b17	d__Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	NA	NA
616505fe4433b451fdc61463c4f6d492	d__Bacteria	Actinobacteriota	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces_sedi
5c76cac1f417251767b4730cabf4f9b8	d__Bacteria	Actinobacteriota	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	NA
6701d6fd64292f7e94fa17c10fd0dd0f	d__Bacteria	Actinobacteriota	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	NA
8fa57170565b7b553c0d67cf68595398	d__Bacteria	Actinobacteriota	Actinobacteria	Streptomycetales	Streptomycetaceae	NA	NA
54ea0db20a51922444a6cfd8403a3122	d__Bacteria	Actinobacteriota	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	NA
5a9ca01e6ead962f83f56b3a2dd5c28f	d__Bacteria	Actinobacteriota	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	NA
c8be2dd2f1e60e0eee7bfce96950c3a0	d__Bacteria	Actinobacteriota	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	NA
089add51733e58584ef0ca8fac214c0c	d__Bacteria	Actinobacteriota	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	NA
382bfecf29be77d3141eb18d7bfce07f	d__Bacteria	Actinobacteriota	Actinobacteria	Streptosporangiales	Streptosporangiaceae	Streptosporangium	NA
223ef1e9819086b804c393400a049978	d__Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	NA	NA
4224ae75b61b4c9687df8ff56db506ee	d__Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	NA
354a0d41bbdbdaf969dede59825724a7	d__Bacteria	Acidobacteriota	Blastocatellia	DS-100	DS-100	DS-100	NA
16063bbd7dd8b46183c244d730986073	d__Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	NA	NA
8fd632a60760954f8497f1fc8a51f4b3	d__Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella_enoeca
3bdf3962a4d6b9738dc1bfa095f6cc8e	d__Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Sphingobacterium	NA
b32f4c584b0ca0134ea36a2f4c0b51b8	d__Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Sphingobacterium	NA
074e66f75650948b8df12cfe2ffb5f37	d__Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter	NA
0eb8a7c9094bcfa10ee5546f9ed6127d	d__Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Dysgonomonadaceae	Dysgonomonas	NA
0a23d8d4c1653831133c3f159f32ea9e	d__Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
6482dd05adc152df11cc90256933393a	d__Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
5a8154c58ba9ea7bdadbcff21b3a3e6a	d__Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	Porphyromonas_gingivalis
8d278be881c77f270f9250ee0f55ff8a	d__Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	NA
e857d33c9ba11c6cc03d56721f1473ff	d__Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	Porphyromonas_bennonis
e7fab355907dc033d5a4375d23e84c51	d__Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Dysgonomonadaceae	Dysgonomonas	NA
f0111bac5234f907953885881c7e241c	d__Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA
0d57a518ec5291ce0ee0643456940a90	d__Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella_melaninogenica
448df6a475edcccc5b389fe189f85fd5	d__Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella_baroniae
f90e88c52df1bc147bfe9705270cb88f	d__Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella_timonensis
9f377dfcbe88a5d69b5e53f89f1fecb5	d__Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcaceae	Romboutsia	NA
464a52deb6e8c4e2b57d980a8d18f04c	d__Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcaceae	Romboutsia	NA
2efa44fe0d66743ad7a3676fd11f80a3	d__Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcaceae	Intestinibacter	uncultured_bacterium
3ca58b1011990a52265149afe37870a5	d__Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcaceae	Clostridioides	Clostridioides_difficile
3d535665aaaee9491f84783ece3dd889	d__Bacteria	Firmicutes	Clostridia	Lachnospirales	Defluviitaleaceae	Defluviitaleaceae_UCG-011	Lachnospiraceae_bacterium
cd423fc32d06360ad1b2709e21b410f8	d__Bacteria	Firmicutes	Clostridia	Lachnospirales	NA	NA	NA
0e408bbf27d81173aef16cf5cf316481	d__Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Tyzzerella	NA
c20f4a73a7fb286667247d4f1d7b081e	d__Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Tyzzerella	NA
87cb17d4d137e0d2e2f6fe33e35e04f9	d__Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Tyzzerella	NA
ae8b1282f7ee4200b02dd5952b2f7598	d__Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Tyzzerella	NA
e90b28dc02282cce38224665c517db6a	d__Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Tyzzerella	Clostridium_sp.
85f8f6368696d89fced414aeb37f08dd	d__Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Tyzzerella	Clostridium_sp.
75957eb423625b25c342002ac10cdb56	d__Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Tyzzerella	NA
80626c0d45293428d118ce1f05a1ab18	d__Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Tyzzerella	NA
747d90aa005158e401660151316a3e4a	d__Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Ruminococcus	NA
f6444ec21f62323b6f0c08c4a7e48a07	d__Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Facklamia	Facklamia_ignava
32f756af9f71ee1bbc87087d0ba2830c	d__Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	NA	NA
4c79d919bb4dc1365695b9d131038928	d__Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Atopostipes	uncultured_bacterium
5e1b1a184f39707f87284bd6663f8422	d__Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Atopostipes	uncultured_bacterium
28b4b6095522840673823024b98b9c5b	d__Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Atopostipes	uncultured_bacterium
